"t(s)","a(m/s²)"
4.262458183E1,-5.791306915E0
4.263455183E1,-5.990542603E0
4.264452083E1,-6.171815643E0
4.265449083E1,-6.433172150E0
4.266446083E1,-6.661896515E0
4.267443083E1,-6.850204926E0
4.268439983E1,-7.003186798E0
4.269436983E1,-7.165000305E0
4.270433983E1,-7.307653656E0
4.271430983E1,-7.567064209E0
4.272427883E1,-7.887697449E0
4.273424883E1,-8.141120453E0
4.274421883E1,-8.375233612E0
4.275418883E1,-8.595276031E0
4.276415883E1,-8.773405609E0
4.277412783E1,-8.921896820E0
4.278409783E1,-9.103768616E0
4.279406783E1,-9.320817261E0
4.280403783E1,-9.491312714E0
4.281400683E1,-9.548793182E0
4.282397683E1,-9.589209137E0
4.283394683E1,-9.702822876E0
4.284391683E1,-9.972262573E0
4.285388583E1,-1.024544449E1
4.286385583E1,-1.057969940E1
4.287382571E1,-1.097472794E1
4.288379571E1,-1.106394241E1
4.289376471E1,-1.090542206E1
4.290373471E1,-1.079809525E1
4.291370471E1,-1.070828201E1
4.292367471E1,-1.064436493E1
4.293364371E1,-1.070094727E1
4.294361371E1,-1.091575058E1
4.295358371E1,-1.099179245E1
4.296355371E1,-1.098415833E1
4.297352271E1,-1.086530548E1
4.298349271E1,-1.069630692E1
4.299346271E1,-1.043105850E1
4.300343271E1,-1.004501129E1
4.301340171E1,-9.597741394E0
4.302337171E1,-9.141490173E0
4.303334171E1,-8.675658875E0
4.304331171E1,-8.374485168E0
4.305328071E1,-8.141868896E0
4.306325071E1,-7.817343750E0
4.307322071E1,-7.572303314E0
4.308319071E1,-7.246580658E0
4.309315971E1,-6.881190491E0
4.310312971E1,-6.500981140E0
4.311309971E1,-6.103557587E0
4.312306971E1,-5.794001312E0
4.313303871E1,-5.488486633E0
4.314300871E1,-5.200036469E0
4.315297871E1,-5.024002533E0
4.316294871E1,-4.929399261E0
4.317291771E1,-4.875810699E0
4.318288771E1,-4.798122253E0
4.319285771E1,-4.764442291E0
4.320282771E1,-4.793930969E0
4.321279671E1,-4.812642059E0
4.322276671E1,-4.768483887E0
4.323273671E1,-4.768783264E0
4.324270671E1,-4.958438873E0
4.325267571E1,-5.199886780E0
4.326264571E1,-5.442981262E0
4.327261571E1,-5.788911896E0
4.328258571E1,-6.239774323E0
4.329255471E1,-6.768474884E0
4.330252471E1,-7.253765717E0
4.331249471E1,-7.710466003E0
4.332246471E1,-8.125552826E0
4.333243471E1,-8.461304626E0
4.334240371E1,-8.740623779E0
4.335237371E1,-8.937464447E0
4.336234371E1,-9.085057526E0
4.337231371E1,-9.274862823E0
4.338228271E1,-9.221873016E0
4.339225271E1,-9.044641571E0
4.340222271E1,-8.838220825E0
4.341219271E1,-8.808283081E0
4.342216171E1,-9.052724762E0
4.343213171E1,-9.558073883E0
4.344210171E1,-1.005773483E1
4.345207171E1,-1.039962387E1
4.346204071E1,-1.018347336E1
4.347201071E1,-9.345216522E0
4.348198071E1,-8.298143921E0
4.349195071E1,-7.807314606E0
4.350191971E1,-8.118367767E0
4.351188971E1,-8.666228485E0
4.352185971E1,-9.004674683E0
4.353182971E1,-9.341773682E0
4.354179871E1,-9.622889099E0
4.355176871E1,-9.785750427E0
4.356173871E1,-9.770033112E0
4.357170871E1,-9.443861389E0
4.358167771E1,-8.917406158E0
4.359164771E1,-8.353977814E0
4.360161771E1,-7.805069275E0
4.361158771E1,-7.375612335E0
4.362155671E1,-6.994953918E0
4.363152671E1,-6.678661652E0
4.364149671E1,-6.478078766E0
4.365146671E1,-6.243965607E0
4.366143571E1,-5.985153809E0
4.367140571E1,-5.751040649E0
4.368137571E1,-5.571264496E0
4.369134571E1,-5.460794220E0
4.370131471E1,-5.572911072E0
4.371128471E1,-5.778134308E0
4.372125471E1,-6.064638519E0
4.373122471E1,-6.414910126E0
4.374119371E1,-6.719526672E0
4.375116371E1,-7.065008240E0
4.376113371E1,-7.422315216E0
4.377110371E1,-7.731422424E0
4.378107271E1,-7.985144806E0
4.379104271E1,-8.056396637E0
4.380101271E1,-8.142916718E0
4.381098271E1,-8.257428589E0
4.382095171E1,-8.195158081E0
4.383092171E1,-8.226892090E0
4.384089171E1,-8.413104858E0
4.385086171E1,-8.568930817E0
4.386083071E1,-8.729397125E0
4.387080054E1,-8.967701569E0
4.388077054E1,-9.285191345E0
4.389074054E1,-9.437724152E0
4.390070954E1,-9.679321747E0
4.391067954E1,-1.015712814E1
4.392064954E1,-1.060140427E1
4.393061954E1,-1.099942657E1
4.394058854E1,-1.112411728E1
4.395055854E1,-1.110510681E1
4.396052854E1,-1.099553467E1
4.397049854E1,-1.073792038E1
4.398046754E1,-1.053509216E1
4.399043754E1,-1.038660095E1
4.400040754E1,-1.021296204E1
4.401037754E1,-1.006447083E1
4.402034654E1,-1.004291565E1
4.403031654E1,-9.931996307E0
4.404028654E1,-9.567354584E0
4.405025654E1,-9.174421692E0
4.406022554E1,-8.930728455E0
4.407019554E1,-8.871302032E0
4.408016554E1,-8.721463623E0
4.409013554E1,-8.578061829E0
4.410010454E1,-8.555758209E0
4.411007454E1,-8.597521362E0
4.412004454E1,-8.667575684E0
4.413001454E1,-8.716523895E0
4.413998354E1,-8.772357788E0
4.414995354E1,-8.596922607E0
4.415992354E1,-8.462951202E0
4.416989354E1,-8.246052246E0
4.417986254E1,-7.860304413E0
4.418983254E1,-7.520660706E0
4.419980254E1,-7.159611511E0
4.420977254E1,-6.831493835E0
4.421974154E1,-6.387367401E0
4.422971154E1,-5.972280579E0
4.423968154E1,-5.844446411E0
4.424965154E1,-5.796246643E0
4.425962054E1,-5.797144775E0
4.426959054E1,-5.890700226E0
4.427956054E1,-5.883814545E0
4.428953054E1,-5.707032166E0
4.429949954E1,-5.510790253E0
4.430946954E1,-5.384452972E0
4.431943954E1,-5.215155029E0
4.432940954E1,-5.172344055E0
4.433937854E1,-5.097948761E0
4.434934854E1,-5.019811249E0
4.435931854E1,-4.948709106E0
4.436928854E1,-4.950954437E0
4.437925754E1,-4.935536499E0
4.438922754E1,-4.868625641E0
4.439919754E1,-4.912634125E0
4.440916754E1,-5.024451599E0
4.441913654E1,-5.152884521E0
4.442910654E1,-5.281766510E0
4.443907654E1,-5.367238770E0
4.444904654E1,-5.418132935E0
4.445901554E1,-5.553002472E0
4.446898554E1,-5.775888977E0
4.447895554E1,-6.039041748E0
4.448892554E1,-6.317462769E0
4.449889454E1,-6.543792114E0
4.450886454E1,-6.796316986E0
4.451883454E1,-6.996301117E0
4.452880454E1,-7.250322876E0
4.453877354E1,-7.572453003E0
4.454874354E1,-7.887098694E0
4.455871354E1,-8.273744659E0
4.456868354E1,-8.647218018E0
4.457865254E1,-8.945847015E0
4.458862254E1,-9.194929047E0
4.459859254E1,-9.380243683E0
4.460856254E1,-9.575886841E0
4.461853154E1,-9.827962646E0
4.462850154E1,-9.964927826E0
4.463847154E1,-9.968071289E0
4.464844154E1,-9.870174866E0
4.465841054E1,-9.813293152E0
4.466838054E1,-9.879156189E0
4.467835054E1,-1.016431320E1
4.468832054E1,-1.053778656E1
4.469828954E1,-1.067744614E1
4.470825954E1,-1.051218979E1
4.471822954E1,-1.004366409E1
4.472819954E1,-9.256151733E0
4.473816854E1,-8.764424286E0
4.474813854E1,-8.690927124E0
4.475810854E1,-8.842412109E0
4.476807854E1,-8.924890594E0
4.477804754E1,-8.959319000E0
4.478801754E1,-9.157656555E0
4.479798754E1,-9.303153992E0
4.480795754E1,-9.243128815E0
4.481792654E1,-8.822802887E0
4.482789654E1,-8.321645050E0
4.483786654E1,-7.749983826E0
4.484783654E1,-7.032376099E0
4.485780554E1,-6.561305695E0
4.486777554E1,-6.263125763E0
4.487774583E1,-5.840853882E0
4.488771583E1,-5.471871185E0
4.489768483E1,-5.315446472E0
4.490765483E1,-5.273084564E0
4.491762483E1,-5.203778687E0
4.492759483E1,-5.091063080E0
4.493756383E1,-4.909191284E0
4.494753383E1,-4.777914276E0
4.495750383E1,-4.650978241E0
4.496747383E1,-4.549189911E0
4.497744283E1,-4.507576447E0
4.498741283E1,-4.535418549E0
4.499738283E1,-4.675826569E0
4.500735283E1,-4.940176849E0
4.501732183E1,-5.365143127E0
4.502729183E1,-5.611680450E0
4.503726183E1,-5.696404266E0
4.504723183E1,-5.709876251E0
4.505720083E1,-5.624104614E0
4.506717083E1,-5.702691193E0
4.507714083E1,-5.891448669E0
4.508710983E1,-6.087091827E0
4.509707983E1,-6.362369385E0
4.510704983E1,-6.491550751E0
4.511701983E1,-6.636599121E0
4.512698883E1,-6.825057220E0
4.513695883E1,-7.142996063E0
4.514692883E1,-7.480993195E0
4.515689883E1,-7.851772156E0
4.516686783E1,-8.310268707E0
4.517683783E1,-8.713530121E0
4.518680783E1,-9.073531494E0
4.519677783E1,-9.347012787E0
4.520674683E1,-9.489366760E0
4.521671683E1,-9.508676605E0
4.522668683E1,-9.416468353E0
4.523665683E1,-9.252409515E0
4.524662583E1,-9.218579865E0
4.525659583E1,-9.159303131E0
4.526656583E1,-9.188791809E0
4.527653583E1,-9.340426483E0
4.528650483E1,-9.417216797E0
4.529647483E1,-9.356443176E0
4.530644483E1,-9.205107880E0
4.531641483E1,-9.026678925E0
4.532638383E1,-8.728199615E0
4.533635383E1,-8.521329803E0
4.534632383E1,-8.434061279E0
4.535629383E1,-8.435408478E0
4.536626283E1,-8.470285950E0
4.537623283E1,-8.362809448E0
4.538620283E1,-8.116571503E0
4.539617283E1,-7.929310913E0
4.540614183E1,-7.856562195E0
4.541611183E1,-7.916287994E0
4.542608183E1,-7.975265350E0
4.543605183E1,-8.140372009E0
4.544602083E1,-8.224048004E0
4.545599083E1,-8.148006134E0
4.546596083E1,-7.965086517E0
4.547593083E1,-7.797435150E0
4.548589983E1,-7.594457245E0
4.549586983E1,-7.350464630E0
4.550583983E1,-7.133266296E0
4.551580983E1,-6.923552399E0
4.552577883E1,-6.639443207E0
4.553574883E1,-6.359225922E0
4.554571883E1,-6.115233307E0
4.555568883E1,-5.919590149E0
4.556565783E1,-5.781427460E0
4.557562783E1,-5.675447845E0
4.558559783E1,-5.620961151E0
4.559556783E1,-5.577252045E0
4.560553683E1,-5.602100372E0
4.561550683E1,-5.664370880E0
4.562547683E1,-5.671555939E0
4.563544683E1,-5.749992828E0
4.564541583E1,-5.872587891E0
4.565538583E1,-6.036646729E0
4.566535583E1,-6.146967316E0
4.567532583E1,-6.220763855E0
4.568529483E1,-6.379882965E0
4.569526483E1,-6.604416046E0
4.570523483E1,-6.826105042E0
4.571520483E1,-7.023245087E0
4.572517383E1,-7.261100464E0
4.573514383E1,-7.601193237E0
4.574511383E1,-7.924371185E0
4.575508383E1,-8.139773254E0
4.576505283E1,-8.176446991E0
4.577502283E1,-8.310717773E0
4.578499283E1,-8.514444122E0
4.579496283E1,-8.692124634E0
4.580493183E1,-8.997789001E0
4.581490183E1,-9.190288696E0
4.582487183E1,-9.145082703E0
4.583484183E1,-8.941955109E0
4.584481083E1,-8.810678101E0
4.585478083E1,-8.762777710E0
4.586475083E1,-8.681047668E0
4.587472079E1,-8.702153778E0
4.588468979E1,-8.807384949E0
4.589465979E1,-8.895850983E0
4.590462979E1,-9.150621185E0
4.591459979E1,-9.283245392E0
4.592456879E1,-8.909023590E0
4.593453879E1,-8.404422913E0
4.594450879E1,-7.928712158E0
4.595447879E1,-7.846682739E0
4.596444779E1,-8.218060455E0
4.597441779E1,-8.761580200E0
4.598438779E1,-9.132957916E0
4.599435779E1,-9.663604431E0
4.600432679E1,-1.027942383E1
4.601429679E1,-1.063433578E1
4.602426679E1,-1.061188248E1
4.603423679E1,-1.047117508E1
4.604420579E1,-9.874665527E0
4.605417579E1,-9.176367645E0
4.606414579E1,-8.478069763E0
4.607411579E1,-7.829468536E0
4.608408479E1,-7.301666107E0
4.609405479E1,-6.815926208E0
4.610402479E1,-6.415059814E0
4.611399479E1,-5.878575439E0
4.612396379E1,-5.377118225E0
4.613393379E1,-5.002746735E0
4.614390379E1,-4.725074158E0
4.615387379E1,-4.500990143E0
4.616384279E1,-4.345613251E0
4.617381279E1,-4.207749939E0
4.618378279E1,-4.003424835E0
4.619375279E1,-3.845802612E0
4.620372179E1,-3.745062103E0
4.621369179E1,-3.576662292E0
4.622366179E1,-3.465144196E0
4.623363079E1,-3.591631165E0
4.624360079E1,-3.769910431E0
4.625357079E1,-4.033811646E0
4.626354079E1,-4.476590881E0
4.627350979E1,-4.986730042E0
4.628347979E1,-5.533692627E0
4.629344979E1,-6.092181244E0
4.630341979E1,-6.704408112E0
4.631338879E1,-7.184010773E0
4.632335879E1,-7.456444244E0
4.633332879E1,-7.724985809E0
4.634329879E1,-8.008795624E0
4.635326779E1,-8.159232788E0
4.636323779E1,-8.292455750E0
4.637320779E1,-8.414601746E0
4.638317779E1,-8.464897156E0
4.639314679E1,-8.650511169E0
4.640311679E1,-8.832382965E0
4.641308679E1,-9.103618927E0
4.642305679E1,-9.382189636E0
4.643302579E1,-9.534722443E0
4.644299579E1,-9.641749878E0
4.645296579E1,-9.723479919E0
4.646293579E1,-9.739496613E0
4.647290479E1,-9.657916260E0
4.648287479E1,-9.442813568E0
4.649284479E1,-9.124425659E0
4.650281479E1,-8.787476349E0
4.651278379E1,-8.457113342E0
4.652275379E1,-8.274942169E0
4.653272379E1,-8.279881897E0
4.654269379E1,-8.429869995E0
4.655266279E1,-8.774453430E0
4.656263279E1,-9.173523560E0
4.657260279E1,-9.277257843E0
4.658257279E1,-9.250912628E0
4.659254179E1,-9.211993561E0
4.660251179E1,-9.316625977E0
4.661248179E1,-9.331894226E0
4.662245179E1,-9.249415741E0
4.663242079E1,-9.178912354E0
4.664239079E1,-9.124575348E0
4.665236079E1,-9.047036591E0
4.666233079E1,-8.953780518E0
4.667229979E1,-8.856033783E0
4.668226979E1,-8.768765259E0
4.669223979E1,-8.771160278E0
4.670220979E1,-8.797505493E0
4.671217879E1,-8.766669617E0
4.672214879E1,-8.690627747E0
4.673211879E1,-8.595575409E0
4.674208879E1,-8.375682678E0
4.675205779E1,-8.038433990E0
4.676202779E1,-7.644004211E0
4.677199779E1,-7.179071045E0
4.678196779E1,-6.710695038E0
4.679193679E1,-6.256689148E0
4.680190679E1,-5.959407349E0
4.681187679E1,-5.694158936E0
4.682184579E1,-5.397924957E0
4.683181579E1,-5.169649658E0
4.684178579E1,-4.992717590E0
4.685175579E1,-4.897515564E0
4.686172479E1,-4.884193268E0
4.687169479E1,-4.884941711E0
4.688166533E1,-4.937482452E0
4.689163533E1,-5.021308136E0
4.690160433E1,-5.100493469E0
4.691157433E1,-5.238955536E0
4.692154433E1,-5.337001648E0
4.693151433E1,-5.442382507E0
4.694148333E1,-5.579197998E0
4.695145333E1,-5.796845398E0
4.696142333E1,-6.050418091E0
4.697139333E1,-6.321504364E0
4.698136233E1,-6.648873596E0
4.699133233E1,-7.023245087E0
4.700130233E1,-7.371121674E0
4.701127233E1,-7.725135498E0
4.702124133E1,-8.091872864E0
4.703121133E1,-8.430468750E0
4.704118133E1,-8.718320160E0
4.705115133E1,-8.958869934E0
4.706112033E1,-9.088200989E0
4.707109033E1,-9.247320099E0
4.708106033E1,-9.433682556E0
4.709103033E1,-9.661508789E0
4.710099933E1,-9.855056305E0
4.711096933E1,-9.865534515E0
4.712093933E1,-9.701176300E0
4.713090933E1,-9.442663879E0
4.714087833E1,-9.170978851E0
4.715084833E1,-9.085656281E0
4.716081833E1,-9.233997803E0
4.717078833E1,-9.542057190E0
4.718075733E1,-9.831405487E0
4.719072733E1,-1.009680359E1
4.720069733E1,-1.004082001E1
4.721066733E1,-9.599986725E0
4.722063633E1,-8.973240051E0
4.723060633E1,-8.454119568E0
4.724057633E1,-8.337811432E0
4.725054633E1,-8.502319336E0
4.726051533E1,-8.902137909E0
4.727048533E1,-9.324709167E0
4.728045533E1,-9.527387695E0
4.729042533E1,-9.668394470E0
4.730039433E1,-9.793085175E0
4.731036433E1,-9.654174042E0
4.732033433E1,-9.268126831E0
4.733030333E1,-8.812474365E0
4.734027333E1,-8.353828125E0
4.735024333E1,-8.061635742E0
4.736021333E1,-7.904761963E0
4.737018233E1,-7.715405731E0
4.738015233E1,-7.642207947E0
4.739012233E1,-7.549550629E0
4.740009233E1,-7.288044434E0
4.741006133E1,-7.162006531E0
4.742003133E1,-6.968758392E0
4.743000133E1,-6.779851227E0
4.743997133E1,-6.560856628E0
4.744994033E1,-6.374643860E0
4.745991033E1,-6.322402496E0
4.746988033E1,-6.359974365E0
4.747985033E1,-6.448889465E0
4.748981933E1,-6.568790131E0
4.749978933E1,-6.643185425E0
4.750975933E1,-6.624324646E0
4.751972933E1,-6.606212311E0
4.752969833E1,-6.657854919E0
4.753966833E1,-6.670428772E0
4.754963833E1,-6.789131927E0
4.755960833E1,-6.885082397E0
4.756957733E1,-7.001689911E0
4.757954733E1,-7.192393341E0
4.758951733E1,-7.489824829E0
4.759948733E1,-7.778724060E0
4.760945633E1,-8.286318512E0
4.761942633E1,-8.758436737E0
4.762939633E1,-9.181457062E0
4.763936633E1,-9.493408356E0
4.764933533E1,-9.778864746E0
4.765930533E1,-1.001761826E1
4.766927533E1,-1.012599289E1
4.767924533E1,-1.012569351E1
4.768921433E1,-1.001103195E1
4.769918433E1,-9.665849762E0
4.770915433E1,-9.182953949E0
4.771912333E1,-8.814570007E0
4.772909333E1,-8.500972137E0
4.773906333E1,-8.258027344E0
4.774903333E1,-8.250842285E0
4.775900233E1,-8.329129486E0
4.776897233E1,-8.536298676E0
4.777894233E1,-8.796158295E0
4.778891233E1,-8.842861176E0
4.779888133E1,-8.725056152E0
4.780885133E1,-8.565038910E0
4.781882133E1,-8.508905640E0
4.782879133E1,-8.444689178E0
4.783876033E1,-8.303682404E0
4.784873033E1,-8.374485168E0
4.785870033E1,-8.539741516E0
4.786867033E1,-8.694220276E0
4.787863896E1,-8.768316193E0
4.788860896E1,-8.752898254E0
4.789857896E1,-8.781039734E0
4.790854896E1,-8.795559540E0
4.791851796E1,-8.829688568E0
4.792848796E1,-8.774154053E0
4.793845796E1,-8.590635681E0
4.794842796E1,-8.204139404E0
4.795839696E1,-7.775730286E0
4.796836696E1,-7.543114014E0
4.797833696E1,-7.477849731E0
4.798830696E1,-7.529492340E0
4.799827596E1,-7.656727753E0
4.800824596E1,-7.693401489E0
4.801821596E1,-7.677085419E0
4.802818596E1,-7.558831329E0
4.803815496E1,-7.388186188E0
4.804812496E1,-7.152875519E0
4.805809496E1,-6.883884888E0
4.806806496E1,-6.677763519E0
4.807803396E1,-6.513854370E0
4.808800396E1,-6.350094910E0
4.809797396E1,-6.148164825E0
4.810794396E1,-5.990392914E0
4.811791296E1,-5.780229950E0
4.812788296E1,-5.508844299E0
4.813785296E1,-5.235063629E0
4.814782196E1,-5.040917358E0
4.815779196E1,-4.870571594E0
4.816776196E1,-4.787494354E0
4.817773196E1,-4.846022644E0
4.818770096E1,-5.093158722E0
4.819767096E1,-5.436095581E0
4.820764096E1,-5.757626953E0
4.821761096E1,-6.096671906E0
4.822757996E1,-6.367608490E0
4.823754996E1,-6.605164490E0
4.824751996E1,-7.067702637E0
4.825748996E1,-7.680827637E0
4.826745896E1,-8.123008118E0
4.827742896E1,-8.398435364E0
4.828739896E1,-8.493188324E0
4.829736896E1,-8.653205566E0
4.830733796E1,-9.041198730E0
4.831730796E1,-9.577084351E0
4.832727796E1,-1.012374756E1
4.833724796E1,-1.045590683E1
4.834721696E1,-1.068014053E1
4.835718696E1,-1.066127975E1
4.836715696E1,-1.023900787E1
4.837712696E1,-9.855655060E0
4.838709596E1,-9.700727234E0
4.839706596E1,-9.738748169E0
4.840703596E1,-9.782008209E0
4.841700596E1,-9.950408020E0
4.842697496E1,-1.024230103E1
4.843694496E1,-1.050949539E1
4.844691496E1,-1.111588440E1
4.845688496E1,-1.154189850E1
4.846685396E1,-1.165087189E1
4.847682396E1,-1.136272110E1
4.848679396E1,-1.062370789E1
4.849676296E1,-1.011192215E1
4.850673296E1,-9.971963196E0
4.851670296E1,-1.016895355E1
4.852667296E1,-1.088536377E1
4.853664196E1,-1.190279800E1
4.854661196E1,-1.240410553E1
4.855658196E1,-1.223810074E1
4.856655196E1,-1.165281784E1
4.857652096E1,-1.091305618E1
4.858649096E1,-9.854457550E0
4.859646096E1,-8.666976929E0
4.860643096E1,-7.730075226E0
4.861639996E1,-7.052584076E0
4.862636996E1,-6.639742584E0
4.863633996E1,-6.582112427E0
4.864630996E1,-6.592740326E0
4.865627896E1,-6.343358917E0
4.866624896E1,-6.047873383E0
4.867621896E1,-5.651946716E0
4.868618896E1,-5.274282074E0
4.869615796E1,-4.938829651E0
4.870612796E1,-4.733756104E0
4.871609796E1,-4.570146332E0
4.872606796E1,-4.471950531E0
4.873603696E1,-4.411176910E0
4.874600696E1,-4.467759247E0
4.875597696E1,-4.443958740E0
4.876594596E1,-4.403393097E0
4.877591596E1,-4.456981659E0
4.878588596E1,-4.464316406E0
4.879585596E1,-4.478387146E0
4.880582496E1,-4.653223572E0
4.881579496E1,-4.904850311E0
4.882576496E1,-5.037324829E0
4.883573496E1,-5.244494019E0
4.884570396E1,-5.441184998E0
4.885567396E1,-5.569617920E0
4.886564396E1,-5.567522278E0
4.887561392E1,-5.645659790E0
4.888558292E1,-5.776338043E0
4.889555292E1,-5.966293030E0
4.890552292E1,-5.985303497E0
4.891549292E1,-5.998925171E0
4.892546192E1,-6.020779724E0
4.893543192E1,-6.010002136E0
4.894540192E1,-6.030359802E0
4.895537192E1,-6.011049957E0
4.896534092E1,-5.989943848E0
4.897531092E1,-6.296206970E0
4.898528092E1,-6.835086365E0
4.899525092E1,-7.484436035E0
4.900521992E1,-8.037535858E0
4.901518992E1,-8.478518829E0
4.902515992E1,-8.922794952E0
4.903512992E1,-9.389674072E0
4.904509892E1,-9.571695557E0
4.905506892E1,-9.673783264E0
4.906503892E1,-1.012314880E1
4.907500792E1,-1.061861847E1
4.908497792E1,-1.080049026E1
4.909494792E1,-1.078701828E1
4.910491792E1,-1.064690964E1
4.911488692E1,-1.057820251E1
4.912485692E1,-1.053030212E1
4.913482692E1,-1.052626053E1
4.914479692E1,-1.061592407E1
4.915476592E1,-1.076157120E1
4.916473592E1,-1.084000809E1
4.917470592E1,-1.079210770E1
4.918467592E1,-1.059511734E1
4.919464492E1,-1.036534515E1
4.920461492E1,-1.014230896E1
4.921458492E1,-9.946216736E0
4.922455492E1,-9.791288910E0
4.923452392E1,-9.783954163E0
4.924449392E1,-9.848020935E0
4.925446392E1,-9.970166931E0
4.926443392E1,-9.902657318E0
4.927440292E1,-9.671088867E0
4.928437292E1,-9.363628235E0
4.929434292E1,-8.977431335E0
4.930431192E1,-8.646469574E0
4.931428192E1,-8.312963104E0
4.932425192E1,-8.020920410E0
4.933422192E1,-7.837851105E0
4.934419092E1,-7.608977051E0
4.935416092E1,-7.273973694E0
4.936413092E1,-6.999444580E0
4.937410092E1,-6.693630524E0
4.938406992E1,-6.405928802E0
4.939403992E1,-6.247258759E0
4.940400992E1,-6.103108521E0
4.941397992E1,-5.970184937E0
4.942394892E1,-5.853278046E0
4.943391892E1,-5.705984344E0
4.944388892E1,-5.602848816E0
4.945385892E1,-5.526058502E0
4.946382792E1,-5.421276398E0
4.947379792E1,-5.350174255E0
4.948376792E1,-5.462440796E0
4.949373792E1,-5.745651855E0
4.950370692E1,-5.973029022E0
4.951367692E1,-6.214177551E0
4.952364692E1,-6.351292419E0
4.953361692E1,-6.433321838E0
4.954358592E1,-6.510561218E0
4.955355592E1,-6.512806549E0
4.956352592E1,-6.517746277E0
4.957349492E1,-6.587201843E0
4.958346492E1,-6.660998383E0
4.959343492E1,-6.786287842E0
4.960340492E1,-6.947053528E0
4.961337392E1,-7.016209717E0
4.962334392E1,-7.099436646E0
4.963331392E1,-7.347770233E0
4.964328392E1,-7.626939697E0
4.965325292E1,-7.976013794E0
4.966322292E1,-8.491841125E0
4.967319292E1,-9.139843597E0
4.968316292E1,-9.519454193E0
4.969313192E1,-9.768985291E0
4.970310192E1,-1.000743942E1
4.971307192E1,-1.028705795E1
4.972304192E1,-1.055275543E1
4.973301092E1,-1.074944641E1
4.974298092E1,-1.086755081E1
4.975295092E1,-1.095781311E1
4.976292092E1,-1.090227859E1
4.977288992E1,-1.057041870E1
4.978285992E1,-9.891879730E0
4.979282992E1,-9.248218231E0
4.980279892E1,-9.092242584E0
4.981276892E1,-9.175170135E0
4.982273892E1,-9.550739136E0
4.983270892E1,-1.008602600E1
4.984267792E1,-1.067999084E1
4.985264792E1,-1.098819992E1
4.986261792E1,-1.107472000E1
4.987258792E1,-1.070873108E1
4.988255717E1,-1.017943176E1
4.989252717E1,-9.486672363E0
